guess,avg_correct,avg_present,avg_absent,avg_tile_score,guess_pool_shrink,solution_pool_shrink
CORBY,0.44406047516198704,0.6971922246220302,3.858747300215983,1.5853131749460043,0.8861092074706178,0.8968479584268247
CORDS,0.32181425485961124,0.9507559395248381,3.7274298056155506,1.5943844492440604,0.925071744491708,0.9215310049494096
CORED,0.46479481641468684,0.9969762419006479,3.538228941684665,1.9265658747300216,0.9290929325098952,0.9344716820062604
CORER,0.5053995680345572,1.158099352051836,3.336501079913607,2.1688984881209503,0.9004143165309033,0.9095121029626484
CORES,0.42937365010799133,1.139524838012959,3.4311015118790498,1.9982721382289417,0.9485456297631251,0.9464754698673782
COREY,0.5710583153347732,0.9110151187904968,3.51792656587473,2.0531317494600434,0.9311941187165712,0.9371985688229176
CORGI,0.31403887688984883,0.9408207343412527,3.7451403887688985,1.5688984881209502,0.9072389842485128,0.9166489557725233
CORIA,0.372354211663067,1.1455723542116631,3.48207343412527,1.890280777537797,0.9358693154686386,0.9407808031944918
CORKS,0.31576673866090715,0.8842332613390929,3.8,1.515766738660907,0.9108108243107434,0.9024297356427468
CORKY,0.457451403887689,0.6557235421166306,3.8868250539956803,1.5706263498920086,0.8808831648694746,0.8888023921369228
CORMS,0.32138228941684666,0.9200863930885529,3.7585313174946005,1.5628509719222463,0.9188484051710648,0.9130719460369736
CORNI,0.3598272138228942,1.003023758099352,3.637149028077754,1.7226781857451403,0.92363885264757,0.93055563071153
CORNO,0.3801295896328294,0.9939524838012959,3.6259179265658745,1.7542116630669546,0.8700104694677155,0.8811117279084195
CORNS,0.37062634989200866,0.9796976241900648,3.6496760259179264,1.720950323974082,0.9338688612589068,0.9314708749865884
CORNU,0.35550755939524836,0.9252699784017279,3.7192224622030237,1.6362850971922247,0.9120341936012372,0.9200180996319429
CORNY,0.5123110151187905,0.7511879049676026,3.736501079913607,1.7758099352051835,0.9120757517936956,0.9208820305174722
CORPS,0.31360691144708425,0.9485961123110151,3.7377969762419005,1.5758099352051835,0.9204512926662444,0.9160637965377456
CORSE,0.5334773218142549,1.0354211663066955,3.4311015118790498,2.102375809935205,0.954698040437986,0.948498336979694
CORSO,0.375377969762419,1.0280777537796977,3.5965442764578834,1.7788336933045357,0.8996603083964198,0.8897241672070123
COSEC,0.39136069114470845,1.0095032397408208,3.5991360691144707,1.7922246220302376,0.9087382759610498,0.8991188091561748
COSED,0.4289416846652268,0.9382289416846652,3.632829373650108,1.7961123110151187,0.9374131623586672,0.9306608698086012
COSES,0.3935205183585313,1.0807775377969762,3.5257019438444925,1.867818574514039,0.9089241889326004,0.8994423634014246
COSET,0.4872570194384449,1.008207343412527,3.504535637149028,1.9827213822894167,0.9472319180238014,0.9430650887021912
COSEY,0.5352051835853132,0.8522678185745141,3.6125269978401726,1.9226781857451405,0.9366156313415369,0.930457109003634
COSIE,0.4920086393088553,0.994816414686825,3.5131749460043196,1.9788336933045356,0.9506177119151468,0.9435261628313796
COSTA,0.3282937365010799,1.1036717062634989,3.5680345572354213,1.7602591792656588,0.9413134719805212,0.9363921089336612
COSTE,0.4838012958963283,1.0116630669546436,3.504535637149028,1.9792656587473003,0.9492042671738898,0.942931673889415
COSTS,0.3161987041036717,0.9900647948164147,3.6937365010799135,1.622462203023758,0.8844198736071512,0.8751129127812325
COTAN,0.38056155507559397,1.0220302375809935,3.5974082073434124,1.7831533477321815,0.92787971966868,0.934944884754792
COTED,0.4423326133909287,0.9460043196544277,3.6116630669546437,1.830669546436285,0.9257560227744224,0.9319662824382255
COTES,0.40691144708423327,1.0885529157667386,3.504535637149028,1.9023758099352053,0.9442761248850324,0.9415370692590812
COTHS,0.2816414686825054,0.9213822894168466,3.796976241900648,1.4846652267818574,0.9060864770041336,0.8993736967565272
COTTA,0.34168466522678187,1.1114470842332613,3.5468682505399567,1.794816414686825,0.8822358041143943,0.8930977893258821
COTTS,0.32958963282937365,0.9978401727861771,3.6725701943844493,1.6570194384449244,0.8821256815643463,0.8755803311113081
COUCH,0.40302375809935204,0.63585313174946,3.961123110151188,1.4419006479481642,0.7990708347402513,0.8150600133414813
COUDE,0.490280777537797,0.8073434125269978,3.702375809935205,1.7879049676025918,0.917618675612334,0.9192562357430412
COUGH,0.3701943844492441,0.6047516198704104,4.025053995680346,1.3451403887688984,0.8474574244976221,0.8621177502344088
COULD,0.3982721382289417,0.723110151187905,3.8786177105831534,1.5196544276457884,0.8941125894017286,0.9022491125116038
COUNT,0.4652267818574514,0.7421166306695465,3.7926565874730023,1.6725701943844493,0.9049704663774908,0.9144594600898452
COUPE,0.48207343412527,0.8051835853131749,3.712742980561555,1.7693304535637149,0.9135721464207008,0.9167821839911554
COUPS,0.3144708423326134,0.783585313174946,3.9019438444924406,1.4125269978401729,0.9008307975509972,0.8905031977571386
COURB,0.34773218142548595,0.8107991360691145,3.8414686825053996,1.5062634989200865,0.8889511151781307,0.89775256683569
COURD,0.3939524838012959,0.8090712742980561,3.796976241900648,1.596976241900648,0.9029481674768516,0.9093938022755156
COURE,0.526133909287257,0.9732181425485961,3.500647948164147,2.02548596112311,0.9382652385033988,0.9410243085520762
COURS,0.35853131749460043,0.9516198704103672,3.6898488120950326,1.668682505399568,0.9289406190705484,0.9249426922736032
COURT,0.45226781857451404,0.8790496760259179,3.668682505399568,1.783585313174946,0.9201166293375529,0.9291877090437516
COUTA,0.3650107991360691,0.9974082073434125,3.6375809935205186,1.7274298056155508,0.9195397430185236,0.9269491391012692
COUTH,0.39740820734341253,0.7360691144708423,3.866522678185745,1.5308855291576673,0.8788159777930069,0.8928389832485107
COVED,0.41555075593952484,0.7490280777537797,3.8354211663066953,1.5801295896328293,0.8843314625486758,0.8909758407232389
COVEN,0.42073434125269976,0.8215982721382289,3.757667386609071,1.6630669546436285,0.8947333982014094,0.903502651969268
COVER,0.45615550755939527,0.9101511879049676,3.633693304535637,1.822462203023758,0.908746501019974,0.916690379672434
COVES,0.3801295896328294,0.8915766738660907,3.72829373650108,1.6518358531317494,0.9162141219266752,0.9102875882240437
COVET,0.473866090712743,0.8190064794816415,3.7071274298056154,1.7667386609071274,0.9061504126848391,0.9161496298438676
COVEY,0.5218142548596112,0.6630669546436285,3.81511879049676,1.706695464362851,0.8874596489265132,0.8953658411430756
COVIN,0.3516198704103672,0.7140388768898488,3.934341252699784,1.4172786177105832,0.8703944165502837,0.8795118697199688
COWAL,0.3550755939524838,0.8855291576673866,3.7593952483801294,1.5956803455723543,0.9016288946653,0.9089401919120771
COWAN,0.3438444924406048,0.854427645788337,3.801727861771058,1.5421166306695464,0.8948868771349355,0.901220232403006
COWED,0.4056155507559395,0.7784017278617711,3.8159827213822894,1.5896328293736501,0.8900919674807143,0.8953777831682754
COWER,0.44622030237580995,0.9395248380129589,3.614254859611231,1.8319654427645788,0.913949300337194,0.9203397879357555
COWKS,0.25658747300215984,0.665658747300216,4.077753779697624,1.1788336933045356,0.858442706637123,0.8383962233345307
COWLS,0.30280777537796977,0.8120950323974082,3.885097192224622,1.4177105831533476,0.9011035897886726,0.8966016541570843
COWPS,0.25442764578833693,0.7300215982721382,4.0155507559395245,1.238876889848812,0.8752793689548314,0.8630273966851552
COWRY,0.4401727861771058,0.6695464362850972,3.890280777537797,1.5498920086393089,0.8787193749754413,0.8894052778153558
COXAE,0.46479481641468684,0.8842332613390929,3.6509719222462205,1.8138228941684664,0.91533637161016,0.917661788784759
COXAL,0.3490280777537797,0.8237580993520518,3.8272138228941683,1.5218142548596112,0.8872245521005869,0.8945504247349199
COXED,0.39956803455723544,0.7166306695464363,3.8838012958963284,1.515766738660907,0.8752122031902573,0.880639831318894
COXES,0.36414686825053993,0.8591792656587472,3.7766738660907127,1.5874730021598271,0.9094199235569016,0.9013876073499432
COXIB,0.2842332613390929,0.6107991360691145,4.104967602591793,1.1792656587473003,0.8310865269538844,0.8389418246108344
COYAU,0.2894168466522678,0.9650107991360691,3.7455723542116632,1.5438444924406047,0.9076242300245952,0.9148507480092738
COYED,0.40691144708423327,0.8734341252699784,3.7196544276457884,1.6872570194384449,0.9098071007233391,0.9140942953505404
COYER,0.4475161987041037,1.0345572354211663,3.51792656587473,1.9295896328293736,0.930333750913248,0.9363049694685333
COYLY,0.44578833693304537,0.6786177105831533,3.8755939524838015,1.570194384449244,0.8395710581821354,0.8559631289971963
COYPU,0.2406047516198704,0.7706263498920086,3.988768898488121,1.2518358531317495,0.8615745226968337,0.874126389543264
COZED,0.39913606911447086,0.7161987041036717,3.8846652267818573,1.5144708423326134,0.8767070327250787,0.8809260667353954
COZEN,0.4043196544276458,0.7887688984881209,3.806911447084233,1.5974082073434126,0.8874972111389274,0.8947392580083874
COZES,0.36371490280777535,0.8587473002159827,3.777537796976242,1.5861771058315335,0.910362508649632,0.9015680438869426
COZEY,0.5053995680345572,0.6302375809935206,3.864362850971922,1.641036717062635,0.8784317976116027,0.8841690729536453
COZIE,0.46220302375809935,0.7727861771058315,3.765010799136069,1.6971922246220303,0.9047318730690259,0.9064124010467932
CRAAL,0.4712742980561555,1.1490280777537798,3.3796976241900647,2.091576673866091,0.9003410901965957,0.9068738483642692
CRABS,0.3593952483801296,0.9706263498920087,3.6699784017278616,1.6894168466522679,0.9297825387660014,0.9248096506491142
CRACK,0.4479481641468683,0.780561555075594,3.7714902807775377,1.6764578833693304,0.8527950215416624,0.8562495510078416
CRAFT,0.45788336933045354,0.8673866090712743,3.6747300215982723,1.7831533477321815,0.9150799961904988,0.9237311364982809
CRAGS,0.3818574514038877,0.9624190064794816,3.6557235421166308,1.726133909287257,0.9326710662406952,0.9293909100662876
CRAIC,0.41511879049676026,1.0056155507559394,3.5792656587473,1.83585313174946,0.8985549870163949,0.9047015193428154
CRAIG,0.4194384449244061,0.937365010799136,3.643196544276458,1.7762419006479482,0.9236918659828212,0.9290276112684202
CRAKE,0.5403887688984881,0.9507559395248381,3.508855291576674,2.031533477321814,0.9333898098512896,0.9330106498607542
CRAME,0.5460043196544276,0.9866090712742981,3.467386609071274,2.078617710583153,0.9403305274893456,0.9409627324846408
CRAMP,0.38704103671706264,0.8388768898488121,3.7740820734341254,1.6129589632829373,0.90305046456598,0.9066111238098792
CRAMS,0.37840172786177106,0.9650107991360691,3.6565874730021597,1.7218142548596111,0.932753516628938,0.9261590994966624
CRANE,0.5952483801295896,1.0462203023758099,3.3585313174946005,2.2367170626349893,0.9517896995622406,0.9532359622893236
CRANK,0.4609071274298056,0.8116630669546436,3.7274298056155506,1.733477321814255,0.909244833031304,0.9119999626811712
CRANS,0.42764578833693306,1.024622030237581,3.547732181425486,1.879913606911447,0.9453946329992028,0.9417621017964352
CRAPE,0.5382289416846652,1.0151187904967602,3.4466522678185747,2.091576673866091,0.9416049787247364,0.94341849801044
CRAPS,0.37062634989200866,0.9935205183585313,3.6358531317494602,1.7347732181425486,0.933921474996154,0.9272525411789949
CRAPY,0.5123110151187905,0.7650107991360691,3.7226781857451403,1.78963282937365,0.9124400852742144,0.9182504933082676
CRARE,0.5822894168466523,1.1831533477321814,3.2345572354211662,2.347732181425486,0.9216268100957103,0.9245058753831009
CRASH,0.4673866090712743,0.9110151187904968,3.621598272138229,1.8457883369330454,0.935787064879398,0.9281942818224649
CRASS,0.42289416846652267,1.0587473002159826,3.5183585313174945,1.904535637149028,0.9154618120837104,0.9043770321268468
CRATE,0.5766738660907127,1.1153347732181425,3.307991360691145,2.268682505399568,0.9539179918335488,0.9565730119560196
CRAVE,0.536501079913607,0.9317494600431966,3.5317494600431965,2.0047516198704103,0.9278280716266104,0.9307634965876594
CRAWL,0.4116630669546436,0.8997840172786177,3.6885529157667385,1.723110151187905,0.9146719400283316,0.9205209708493299
CRAWS,0.3598272138228942,0.9386609071274298,3.701511879049676,1.6583153347732182,0.9244071797105444,0.9185460584319559
CRAYS,0.35032397408207344,1.0444924406047515,3.605183585313175,1.7451403887688985,0.9393103537840932,0.9350635586302124
CRAZE,0.5252699784017278,0.8937365010799136,3.5809935205183585,1.9442764578833693,0.9234010918349476,0.9245159514668628
CRAZY,0.49935205183585313,0.6436285097192225,3.8570194384449246,1.6423326133909286,0.8871620150128969,0.8922054961305041
CREAK,0.39654427645788337,1.0946004319654428,3.508855291576674,1.8876889848812095,0.9267349712855536,0.9288525859615896
CREAM,0.36587473002159826,1.1667386609071275,3.467386609071274,1.898488120950324,0.9340618670950356,0.9371830815089868
CREDO,0.33218142548596113,1.1295896328293737,3.538228941684665,1.793952483801296,0.9279575080802048,0.9314671431037136
CREDS,0.3226781857451404,1.1153347732181425,3.561987041036717,1.7606911447084233,0.9367224239082148,0.933431419654894
CREED,0.465658747300216,1.1615550755939525,3.3727861771058314,2.0928725701943844,0.8823746311210923,0.8919955777187933
CREEK,0.4634989200863931,1.0911447084233261,3.4453563714902806,2.018142548596112,0.863581470374137,0.8711414430258105
CREEL,0.48207343412527,1.2652267818574514,3.2526997840172784,2.2293736501079913,0.9055288379889832,0.915370599293741
CREEP,0.43887688984881207,1.1779697624190064,3.3831533477321813,2.0557235421166307,0.8778912081113066,0.8891209083402918
CREES,0.4302375809935205,1.3041036717062635,3.265658747300216,2.1645788336933047,0.9159698343466472,0.9124332342829422
CREME,0.4898488120950324,1.1062634989200864,3.4038876889848813,2.085961123110151,0.8855926937500875,0.8885904211896309
CREMS,0.3222462203023758,1.0846652267818575,3.593088552915767,1.7291576673866091,0.9333765565174768,0.9282301078980636
CRENA,0.383585313174946,1.2578833693304536,3.3585313174946005,2.0250539956803455,0.9456478449346624,0.9494417569704576
CREPE,0.48207343412527,1.1347732181425485,3.3831533477321813,2.0989200863930884,0.8862607550137893,0.8913413786508309
CREPS,0.3144708423326134,1.1131749460043197,3.572354211663067,1.7421166306695464,0.9335464189691836,0.9285058940425156
CREPT,0.408207343412527,1.0406047516198704,3.5511879049676027,1.8570194384449243,0.9262085009147464,0.9340124738185092
CREPY,0.45615550755939527,0.8846652267818574,3.6591792656587474,1.7969762419006479,0.9114917726100876,0.9181592487719772
CRESS,0.3667386609071274,1.178401727861771,3.4548596112311016,1.9118790496760258,0.9159191186999212,0.9065001002943522
CREST,0.460475161987041,1.1058315334773219,3.433693304535637,2.026781857451404,0.9514676901703552,0.9468475385900014
CREWE,0.4712742980561555,1.079913606911447,3.4488120950323973,2.0224622030237582,0.8695665493846524,0.8752935359123754
CREWS,0.30367170626349893,1.0583153347732182,3.638012958963283,1.665658747300216,0.9240358532649486,0.9194223045309722
CRIAS,0.4017278617710583,1.09244060475162,3.505831533477322,1.8958963282937364,0.948250959534708,0.9446380773339428
CRIBS,0.34168466522678187,0.8751619870410368,3.7831533477321813,1.5585313174946005,0.9180512071522716,0.9147216248618036
CRICK,0.4302375809935205,0.6850971922246221,3.8846652267818573,1.545572354211663,0.8281059920386757,0.8360005411230169
CRIED,0.5041036717062635,0.9464362850971922,3.5494600431965444,1.9546436285097193,0.9306802689827366,0.9355460910859312
CRIER,0.5447084233261339,1.1075593952483802,3.347732181425486,2.1969762419006478,0.903974135353168,0.9128827395752186
CRIES,0.468682505399568,1.0889848812095033,3.4423326133909287,2.026349892008639,0.9502348304272568,0.9486166376668268
CRIME,0.5282937365010799,0.8911447084233262,3.580561555075594,1.947732181425486,0.9317920172306656,0.9334463471863936
CRIMP,0.3693304535637149,0.7434125269978402,3.887257019438445,1.48207343412527,0.8870467642884592,0.8928145394156805
CRIMS,0.36069114470842334,0.8695464362850972,3.7697624190064793,1.5909287257019438,0.9215708663750932,0.916347979418666
CRINE,0.5775377969762419,0.9507559395248381,3.47170626349892,2.1058315334773217,0.9424127327908126,0.9446332258862056
CRIOS,0.3883369330453564,1.0038876889848811,3.6077753779697623,1.780561555075594,0.9419185299588614,0.9381994598099541
CRIPE,0.5205183585313174,0.9196544276457883,3.5598272138228944,1.9606911447084234,0.9326164212135928,0.9352283212591372
CRIPS,0.35291576673866093,0.8980561555075594,3.74902807775378,1.6038876889848812,0.9222981347431152,0.9163323055105916
CRISE,0.5727861771058316,0.9848812095032398,3.4423326133909287,2.130453563714903,0.9555142859616558,0.9494671337740064
CRISP,0.4138228941684665,0.8371490280777538,3.74902807775378,1.6647948164146869,0.9279298026185658,0.9181193176252164
CRITH,0.43585313174946005,0.8505399568034557,3.7136069114470844,1.7222462203023758,0.9072991570480096,0.9191465183865208
CRITS,0.39136069114470845,0.9982721382289417,3.61036717062635,1.7809935205183585,0.9380356361500332,0.9359840275412956
CROAK,0.42548596112311016,0.9002159827213823,3.6742980561555076,1.7511879049676027,0.9158354029179978,0.9177746782417232
CROCI,0.37667386609071274,0.9421166306695464,3.681209503239741,1.695464362850972,0.8825970740102125,0.8899730837947651
CROCK,0.42073434125269976,0.7058315334773219,3.8734341252699784,1.5473002159827214,0.8307455699566236,0.835964901641562
CROCS,0.3874730021598272,0.9187904967602591,3.6937365010799135,1.6937365010799137,0.8956728531097714,0.8886074012567114
CROFT,0.4306695464362851,0.7926565874730022,3.7766738660907127,1.6539956803455724,0.9011986941137216,0.9118006801356541
CROGS,0.3546436285097192,0.8876889848812095,3.757667386609071,1.596976241900648,0.9209695379781276,0.918193582094426
CROMB,0.3403887688984881,0.7494600431965442,3.9101511879049675,1.4302375809935206,0.8787764175905706,0.8827925679552546
CROME,0.5187904967602592,0.911879049676026,3.569330453563715,1.9494600431965443,0.9316700732396545,0.9314729275221696
CRONE,0.5680345572354212,0.9714902807775379,3.460475161987041,2.10755939524838,0.94432001406585,0.9451336713797238
CRONK,0.43369330453563715,0.7369330453563715,3.8293736501079914,1.6043196544276457,0.8942740269955094,0.8972952245893764
CRONS,0.4004319654427646,0.9498920086393089,3.6496760259179264,1.750755939524838,0.9356753106374988,0.9319214998437274
CRONY,0.5421166306695464,0.7213822894168467,3.736501079913607,1.8056155507559395,0.9160424612839484,0.9222514449384008
CROOK,0.4120950323974082,0.8116630669546436,3.776241900647948,1.63585313174946,0.8330276408599615,0.8379278720337362
CROOL,0.4306695464362851,0.9857451403887689,3.583585313174946,1.847084233261339,0.8857284238722509,0.8944293251356308
CROON,0.4194384449244061,0.9546436285097192,3.6259179265658745,1.7935205183585312,0.8730378905487747,0.8817086425742527
CROPS,0.3434125269978402,0.9187904967602591,3.7377969762419005,1.6056155507559395,0.922832830172846,0.9169434013313492
CRORE,0.5550755939524838,1.1084233261339094,3.336501079913607,2.218574514038877,0.9104526179996256,0.9128538174829384
CROSS,0.3956803455723542,0.9840172786177106,3.6203023758099353,1.775377969762419,0.9017296266622444,0.8900928772350479
CROST,0.4894168466522678,0.9114470842332614,3.5991360691144707,1.890280777537797,0.9440557465856014,0.938575820197883
CROUP,0.36587473002159826,0.8267818574514039,3.807343412526998,1.5585313174946005,0.8996956395199762,0.9071494479145772
CROUT,0.4509719222462203,0.8803455723542116,3.668682505399568,1.7822894168466523,0.9222739923636819,0.9296329226707221
CROWD,0.36803455723542117,0.7213822894168467,3.910583153347732,1.457451403887689,0.8769625756488972,0.8820426460915524
CROWN,0.3732181425485961,0.7939524838012959,3.832829373650108,1.540388768898488,0.8914320193884951,0.8983965032257463
CROWS,0.3326133909287257,0.8639308855291576,3.8034557235421165,1.529157667386609,0.9110246758427688,0.904318814753999
CROZE,0.4980561555075594,0.8190064794816415,3.6829373650107993,1.8151187904967603,0.9120815126649258,0.9128334787212704
CRUCK,0.38660907127429806,0.6466522678185745,3.9667386609071276,1.4198704103671707,0.7970404106801892,0.8073714016485593
CRUDE,0.48509719222462205,0.8833693304535637,3.631533477321814,1.8535637149028077,0.922267998393616,0.9258193115609068
CRUDO,0.32699784017278616,0.8760259179265659,3.796976241900648,1.5300215982721381,0.902076710828906,0.907602871683872
CRUDS,0.3174946004319654,0.8617710583153347,3.8207343412526997,1.4967602591792657,0.9127721512158766,0.9081270146336456
CRUDY,0.4591792656587473,0.6332613390928725,3.9075593952483803,1.5516198704103672,0.8828739954272667,0.8913734728435548
CRUEL,0.476889848812095,1.0116630669546436,3.5114470842332612,1.9654427645788337,0.9347625288959308,0.9418070709850772
CRUES,0.4250539956803456,1.0505399568034557,3.524406047516199,1.900647948164147,0.9413475044105629,0.9393404829989408
CRUET,0.5187904967602592,0.9779697624190065,3.5032397408207343,2.015550755939525,0.9338838128842384,0.942392603408142
CRUFT,0.39654427645788337,0.7334773218142548,3.869978401727862,1.5265658747300217,0.8790643279527462,0.89418899187849
CRUMB,0.3062634989200864,0.6902807775377969,4.003455723542117,1.3028077753779697,0.8536107342679929,0.863475036035994
CRUMP,0.3257019438444924,0.7049676025917927,3.969330453563715,1.3563714902807775,0.8644609189821707,0.8731814767993507
CRUNK,0.39956803455723544,0.6777537796976242,3.9226781857451405,1.476889848812095,0.8739792768474914,0.8811231101511879
CRUOR,0.42073434125269976,0.9840172786177106,3.59524838012959,1.8254859611231102,0.868036355426441,0.8778896202342689
CRURA,0.3654427645788337,1.1412526997840173,3.493304535637149,1.8721382289416846,0.8796248973532627,0.8900096562469387
CRUSE,0.5291576673866091,0.9464362850971922,3.524406047516199,2.0047516198704103,0.9473324835215774,0.94014059868731
CRUSH,0.4060475161987041,0.7771058315334773,3.8168466522678184,1.5892008639308854,0.9112299360176994,0.9021964929630686
CRUST,0.4552915766738661,0.8522678185745141,3.69244060475162,1.7628509719222463,0.9321743326213828,0.9257961738870824
CRUSY,0.5032397408207343,0.6963282937365011,3.8004319654427645,1.7028077753779698,0.9225465515025218,0.9147609962261334
CRUVE,0.47516198704103674,0.7978401727861771,3.7269978401727863,1.7481641468682505,0.9029286870741368,0.909648130093437
CRWTH,0.33218142548596113,0.7585313174946005,3.9092872570194386,1.4228941684665226,0.8617325304077431,0.8796014349089655
CRYER,0.4423326133909287,1.1105831533477322,3.447084233261339,1.9952483801295897,0.8845868389733262,0.8965938172030472
CRYPT,0.34427645788336936,0.8285097192224622,3.8272138228941683,1.517062634989201,0.8967659534508287,0.9098826789321216
CTENE,0.45701943844492443,1.1745140388768898,3.368466522678186,2.088552915766739,0.8960037868570884,0.9027271667078728
CUBBY,0.35809935205183585,0.44362850971922246,4.198272138228941,1.1598272138228942,0.7404787783489809,0.7593146397100328
CUBEB,0.3326133909287257,0.7451403887688985,3.922246220302376,1.4103671706263499,0.8267098632109432,0.8387688518395852
CUBED,0.37883369330453565,0.7434125269978402,3.877753779697624,1.5010799136069115,0.8804426746692826,0.8865634490061529
CUBER,0.4194384449244061,0.9045356371490281,3.676025917926566,1.7434125269978402,0.906249080092094,0.915118883793832
CUBES,0.3434125269978402,0.8859611231101512,3.7706263498920087,1.5727861771058316,0.9124654264476604,0.9066131763454602
CUBIC,0.27213822894168466,0.7071274298056156,4.0207343412527,1.2514038876889848,0.7882293412826696,0.8012804090143629
CUBIT,0.36803455723542117,0.7058315334773219,3.926133909287257,1.4419006479481642,0.8780552763919497,0.8895614571136684
CUDDY,0.3853131749460043,0.5053995680345572,4.109287257019439,1.2760259179265658,0.7680688227642992,0.7801167146369111
CUFFO,0.21684665226781857,0.6436285097192225,4.139524838012959,1.0773218142548595,0.7731384227467168,0.7871623229104954
CUFFS,0.20734341252699784,0.6293736501079914,4.163282937365011,1.044060475161987,0.7941533483981781,0.778543912599303
CUIFS,0.31144708423326134,0.7153347732181425,3.973218142548596,1.3382289416846653,0.8864276537802971,0.8773826439457199
CUING,0.3771058315334773,0.660475161987041,3.9624190064794815,1.4146868250539957,0.8655263471614222,0.8741243370076829
CUISH,0.4146868250539957,0.6863930885529158,3.8989200863930886,1.515766738660907,0.9048763943472866,0.8904597213216464
CUITS,0.3563714902807775,0.8691144708423326,3.7745140388768896,1.5818574514038877,0.9204747690490034,0.913598328116472
CUKES,0.32397408207343414,0.8773218142548597,3.798704103671706,1.5252699784017278,0.9066751181644598,0.8946579029617155
CULCH,0.33995680345572354,0.6881209503239741,3.9719222462203025,1.3680345572354211,0.7882115591714735,0.8127856173234002
CULET,0.4609071274298056,0.9542116630669546,3.58488120950324,1.876025917926566,0.9265213861521976,0.9364012520467044
CULEX,0.3550755939524838,0.7879049676025918,3.8570194384449246,1.4980561555075593,0.8749062110183823,0.8875884106377322
CULLS,0.2997840172786177,0.91792656587473,3.7822894168466523,1.5174946004319654,0.8582819350400165,0.8517823006124953
CULLY,0.44146868250539956,0.6894168466522678,3.8691144708423324,1.5723542116630669,0.8067170426550889,0.8280594675536108
CULMS,0.2591792656587473,0.8073434125269978,3.9334773218142547,1.3257019438444924,0.8918617537424018,0.8847712122555036
CULPA,0.2634989200863931,0.9494600431965443,3.7870410367170626,1.4764578833693305,0.8949427209560517,0.9037778783312888
CULTI,0.2790496760259179,0.9593952483801296,3.7615550755939524,1.5174946004319654,0.905787444497502,0.9180028828795208
CULTS,0.2898488120950324,0.9360691144708423,3.7740820734341254,1.515766738660907,0.917005559074238,0.9145911955553276
CULTY,0.43153347732181424,0.7075593952483801,3.8609071274298055,1.5706263498920086,0.8890090901886036,0.9045380628728968
CUMEC,0.3429805615550756,0.8263498920086393,3.830669546436285,1.5123110151187904,0.8326605101934123,0.8420189486352971
CUMIN,0.31663066954643626,0.7200863930885529,3.963282937365011,1.3533477321814256,0.8697211938123581,0.8764882982147605
CUNDY,0.41295896328293735,0.5555075593952484,4.0315334773218146,1.381425485961123,0.8560215090285839,0.8661080659983487
CUNEI,0.36803455723542117,0.9961123110151188,3.6358531317494602,1.732181425485961,0.9169648999772896,0.924548792036162
CUNIT,0.4034557235421166,0.7926565874730022,3.803887688984881,1.5995680345572354,0.9000737258318131,0.9109804122797606
CUNTS,0.301511879049676,0.88207343412527,3.816414686825054,1.485097192224622,0.9116115521119088,0.9073183156146644
CUPEL,0.3956803455723542,0.8807775377969762,3.7235421166306697,1.6721382289416846,0.9052056631029184,0.915139409149644
CUPID,0.3101511879049676,0.6695464362850972,4.020302375809935,1.2898488120950324,0.8632876326415626,0.8692478856551087
CUPPA,0.24017278617710583,0.8423326133909287,3.9174946004319655,1.3226781857451404,0.8227311990803917,0.8325649697484244
CUPPY,0.3697624190064795,0.5002159827213822,4.130021598272139,1.2397408207343412,0.7540867553907435,0.7728470067966916
CURAT,0.4159827213822894,1.0172786177105833,3.566738660907127,1.8492440604751619,0.9286915030146341,0.9372204003377352
CURBS,0.26220302375809934,0.8725701943844493,3.8652267818574515,1.396976241900648,0.8981767009055558,0.8947941166866478
CURCH,0.3619870410367171,0.7477321814254859,3.890280777537797,1.47170626349892,0.8077022515349558,0.8293648801832354
CURDS,0.2816414686825054,0.8976241900647948,3.8207343412526997,1.4609071274298056,0.9108395287673936,0.9066633701701272
CURDY,0.42332613390928725,0.6691144708423327,3.9075593952483803,1.515766738660907,0.8789076855350184,0.8890384337287573
CURED,0.424622030237581,0.9438444924406048,3.631533477321814,1.7930885529157667,0.917279650005428,0.9250904748354474
CURER,0.4652267818574514,1.1049676025917927,3.429805615550756,2.0354211663066955,0.8835894756541586,0.896439317252028
CURES,0.38920086393088554,1.0863930885529158,3.524406047516199,1.8647948164146868,0.9395255040096328,0.9380059616828924
CURET,0.48293736501079915,1.0138228941684666,3.5032397408207343,1.9796976241900648,0.931878297099784,0.9414144769066424
CURFS,0.26695464362850974,0.8419006479481641,3.891144708423326,1.3758099352051836,0.8904903999909425,0.8880537764322267
CURIA,0.33218142548596113,1.09244060475162,3.575377969762419,1.7568034557235421,0.926920551258767,0.9325736463761084
CURIE,0.4876889848812095,1.0004319654427645,3.511879049676026,1.9758099352051837,0.9374490595793964,0.9415092667316636
CURIO,0.32958963282937365,0.9930885529157667,3.6773218142548596,1.652267818574514,0.9210881186859352,0.9280894159136815
CURLI,0.31101511879049676,1.0008639308855292,3.6881209503239742,1.6228941684665226,0.91732969965548,0.9262393349784716
CURLS,0.32181425485961124,0.9775377969762419,3.7006479481641468,1.6211663066954645,0.9257736716862836,0.9237964444485909
CURLY,0.4634989200863931,0.7490280777537797,3.7874730021598273,1.676025917926566,0.9007861757738383,0.9116820062602335
